pipeline,batch_size,cache,serialization,repetition,model_ms,explainer_ms,fuzzyxai_ms,serialization_ms,total_ms,peak_ram_mb,peak_vram_mb,throughput_objects_per_second,overhead_ratio
text_token_masking,32,warm,True,13,0.16342,8.568902,0.124425,0.00512,8.861867,863.98046875,0.0,3610.9772353839203,0.0148351148755165
text_token_masking,32,warm,True,14,0.231829,8.379513,0.129185,0.005701,8.746228,863.98046875,0.0,3658.720079101528,0.01566376065426272
text_token_masking,32,warm,True,15,0.169631,8.321863,0.119026,0.00526,8.61578,863.98046875,0.0,3714.1152629245403,0.014636529213822679
text_token_masking,32,warm,True,16,0.166656,8.311053,0.115539,0.00511,8.598358,863.98046875,0.0,3721.640806302785,0.014231321221334681
text_token_masking,32,warm,True,17,0.198286,8.335309,0.128534,0.005019,8.667148,863.98046875,0.0,3692.102638607302,0.015650262286879095
text_token_masking,32,warm,True,18,0.168079,8.308658,0.119567,0.004979,8.601283,863.98046875,0.0,3720.375204489841,0.014692681865675437
text_token_masking,32,warm,True,19,0.171415,8.443795,0.119135,0.00527,8.739615,863.98046875,0.0,3661.488520947433,0.014440158742503087
text_token_masking,32,warm,True,20,0.166496,8.331011,0.11585,0.004939,8.618296,863.98046875,0.0,3713.030975032651,0.014214639658431583
text_token_masking,32,warm,True,21,0.16384,8.273151,0.114387,0.00526,8.556638,863.98046875,0.0,3739.786584403828,0.014181240681660084
text_token_masking,32,warm,True,22,0.162358,8.612224,0.125217,0.00536,8.905159,863.98046875,0.0,3593.4226441100045,0.014881278675155126
text_token_masking,32,warm,True,23,0.168339,8.487207,0.123875,0.004929,8.78435,863.98046875,0.0,3642.842099870793,0.01488109473394284
text_token_masking,32,warm,True,24,0.17413,8.225531,0.124836,0.00505,8.529547,863.98046875,0.0,3751.664654641096,0.015463243099929866
text_token_masking,32,warm,True,25,0.177496,8.396124,0.120559,0.00518,8.699359,863.98046875,0.0,3678.4319396406104,0.014665800443686563
text_token_masking,32,warm,True,26,0.174671,8.38304,0.116651,0.004939,8.679301,863.98046875,0.0,3686.932853233227,0.014208238628296751
text_token_masking,32,warm,True,27,0.160334,8.241922,0.139724,0.006262,8.548242,863.98046875,0.0,3743.4597663472796,0.017374619387935806
text_token_masking,32,warm,True,28,0.1741,8.261709,0.114768,0.005019,8.555596,863.98046875,0.0,3740.2420591154605,0.01419982363280155
text_token_masking,32,warm,True,29,0.164421,8.403248,0.130617,0.00531,8.703596,863.98046875,0.0,3676.6412411605506,0.01586510870109478
text_token_masking,32,cold,False,0,5.240203,12.290816,0.12666,0.0002,17.657879,863.98046875,0.0,1812.2221813842987,0.00723631638297808
text_token_masking,32,cold,False,1,5.799101,10.281949,0.166926,0.000241,16.248217,863.98046875,0.0,1969.4468630004142,0.010395278915244962
text_token_masking,32,cold,False,2,4.7404649999999995,10.839906,0.119537,0.00021,15.700118,863.98046875,0.0,2038.201241544809,0.0076857604995413786
text_token_masking,32,cold,False,3,5.0068909999999995,11.040556,0.123414,0.000241,16.171102,863.98046875,0.0,1978.8385479233266,0.0077055870631633815
text_token_masking,32,cold,False,4,4.540635999999999,9.634913,0.129776,0.00023,14.305555,863.98046875,0.0,2236.8932907531375,0.009171143918306094
text_token_masking,32,cold,False,5,4.9014,9.448308,0.124065,0.000401,14.474174,863.98046875,0.0,2210.8342762771817,0.00867376534769906
text_token_masking,32,cold,False,6,4.34162,9.921836,0.125948,0.000261,14.389664999999999,863.98046875,0.0,2223.818275130102,0.008848416540843958
text_token_masking,32,cold,False,7,4.782185,9.029194,0.123734,0.000361,13.935474,863.98046875,0.0,2296.2979228406584,0.008984982600216821
text_token_masking,32,cold,False,8,4.671775,9.663977,0.123655,0.00021,14.459617,863.98046875,0.0,2213.060000136933,0.008640286187986512
text_token_masking,32,cold,False,9,4.518644999999999,9.463908,0.120248,0.00024,14.103041000000001,863.98046875,0.0,2269.0141792823265,0.008617024373159895
text_token_masking,32,cold,False,10,4.740917,8.990751,0.122813,0.00025,13.854731,863.98046875,0.0,2309.6803539527405,0.00896198480767231
text_token_masking,32,cold,False,11,4.868508,9.888764,0.145616,0.00033,14.903217999999999,863.98046875,0.0,2147.18727190329,0.009889768244428915
text_token_masking,32,cold,False,12,4.798716,9.18009,0.122001,0.00021,14.101016999999999,863.98046875,0.0,2269.339863926127,0.008742592178473613
text_token_masking,32,cold,False,13,4.7526589999999995,9.497331,0.122452,0.000211,14.372653,863.98046875,0.0,2226.4504681216476,0.008607935865218151
text_token_masking,32,cold,False,14,5.232266999999999,9.563607,0.127372,0.0001,14.923346,863.98046875,0.0,2144.2912333467307,0.008615374799758366
text_token_masking,32,cold,False,15,5.258987,10.423638,0.162918,0.000301,15.845844,863.98046875,0.0,2019.4569629740138,0.010407632650783908
text_token_masking,32,cold,False,16,4.501913,11.029746,0.120329,0.00022,15.652208000000002,863.98046875,0.0,2044.4399921084616,0.007761501846003702
text_token_masking,32,cold,False,17,5.032619,10.872589,0.122422,0.00023,16.02786,863.98046875,0.0,1996.523553362707,0.007711436404981312
text_token_masking,32,cold,False,18,4.942468,9.784336,0.124416,0.00025,14.851469999999999,863.98046875,0.0,2154.668864428909,0.008465244733344724
text_token_masking,32,cold,False,19,5.602459,11.335586,0.156156,0.00027,17.094471,863.98046875,0.0,1871.9502931678903,0.009235186233121945
text_token_masking,32,cold,False,20,5.444579,11.679398,0.151838,0.00028,17.276094999999998,863.98046875,0.0,1852.2704349565108,0.00888333358541652
text_token_masking,32,cold,False,21,5.162525,9.017171,0.122282,0.00024,14.302218,863.98046875,0.0,2237.41520371176,0.008640664792813613
text_token_masking,32,cold,False,22,4.662687,9.741153,0.127292,0.00023,14.531362000000001,863.98046875,0.0,2202.133564630762,0.008853333555496312
text_token_masking,32,cold,False,23,4.707041,9.277575,0.129486,0.0003,14.114402000000002,863.98046875,0.0,2267.1877986754234,0.009280626654317857
text_token_masking,32,cold,False,24,4.70665,9.27478,0.161937,0.00031,14.143677,863.98046875,0.0,2262.495106470545,0.011604463921072452
text_token_masking,32,cold,False,25,5.572242,9.196111,0.123564,0.00024,14.892157000000001,863.98046875,0.0,2148.782073678111,0.008383060724510038
text_token_masking,32,cold,False,26,4.477366,9.216549,0.12105,0.00023,13.815195,863.98046875,0.0,2316.290142846337,0.008856488447606108
text_token_masking,32,cold,False,27,4.634314,9.427419,0.122502,0.000231,14.184466,863.98046875,0.0,2255.9890516851324,0.008728156053027033
text_token_masking,32,cold,False,28,4.508375,9.159271,0.146718,0.000271,13.814634999999999,863.98046875,0.0,2316.384037652823,0.01075452202961651
text_token_masking,32,cold,False,29,4.55262,9.122501,0.115869,0.000181,13.791170999999999,863.98046875,0.0,2320.3250833449897,0.008486213760009874
text_token_masking,32,cold,True,0,4.480382,8.899198,0.117162,0.005641,13.502383,863.98046875,0.0,2369.9520299490837,0.009178389755134317
text_token_masking,32,cold,True,1,4.395281000000001,8.904908,0.117493,0.00548,13.423162,863.98046875,0.0,2383.939045062557,0.009245958835622561
text_token_masking,32,cold,True,2,4.309328000000001,9.06973,0.117994,0.005711,13.502763,863.98046875,0.0,2369.8853338387116,0.009246166658370117
text_token_masking,32,cold,True,3,4.371385,9.55447,0.117042,0.005551,14.048448,863.98046875,0.0,2277.831686461024,0.008803265580461666
text_token_masking,32,cold,True,4,5.462784,10.396355,0.121991,0.005591,15.986721,863.98046875,0.0,2001.6612537367732,0.008044699021806921
text_token_masking,32,cold,True,5,4.7850090000000005,9.903001,0.117362,0.006172,14.811544,863.98046875,0.0,2160.4769901098766,0.008410533489560532
text_token_masking,32,cold,True,6,4.874589,9.887561,0.121971,0.005641,14.889762000000001,863.98046875,0.0,2149.1277026456164,0.00864454026005697
text_token_masking,32,cold,True,7,4.920706999999999,9.954648,0.180733,0.007243,15.063330999999998,863.98046875,0.0,2124.364126367535,0.012636740434093843
text_token_masking,32,cold,True,8,4.977325,9.873835,0.122472,0.005881,14.979513,863.98046875,0.0,2136.2510249832553,0.008642624549193463
text_token_masking,32,cold,True,9,4.439175,9.401399,0.119597,0.005751,13.965921999999999,863.98046875,0.0,2291.291616837041,0.009056560804486864
text_token_masking,32,cold,True,10,4.71068,11.708533,0.132411,0.008556,16.560180000000003,863.98046875,0.0,1932.3461459959972,0.008585490668767133
text_token_masking,32,cold,True,11,6.163754,11.439613,0.171976,0.007093,17.782436,863.98046875,0.0,1799.5284785504075,0.010172428944985355
text_token_masking,32,cold,True,12,5.118963,9.360381,0.122803,0.005511,14.607657999999999,863.98046875,0.0,2190.631790530693,0.008861865565180298
text_token_masking,32,cold,True,13,4.496022,9.104376,0.118886,0.00562,13.724904,863.98046875,0.0,2331.528147665004,0.009154585034937948
text_token_masking,32,cold,True,14,4.913434,9.087425,0.127331,0.007274,14.135463999999999,863.98046875,0.0,2263.80966341112,0.009614052966321568
text_token_masking,32,cold,True,15,4.582135999999999,8.871916,0.117693,0.00542,13.577164999999999,863.98046875,0.0,2356.8985130548244,0.009150626145937297
text_token_masking,32,cold,True,16,4.407784,8.900771,0.117383,0.00553,13.431468,863.98046875,0.0,2382.464820673362,0.00923563827928727
text_token_masking,32,cold,True,17,4.439254,9.122,0.153611,0.006112,13.720977,863.98046875,0.0,2332.1954406016425,0.011777893106345475
text_token_masking,32,cold,True,18,4.53706,10.665966,0.160294,0.006592,15.369912,863.98046875,0.0,2081.989799290978,0.010977156784445411
text_token_masking,32,cold,True,19,5.955908999999999,9.126729,0.131079,0.005901,15.219617999999999,863.98046875,0.0,2102.549485801812,0.009081965634924076
text_token_masking,32,cold,True,20,5.938426,9.418582,0.123153,0.005651,15.485812,863.98046875,0.0,2066.407625250778,0.008387310861594915
text_token_masking,32,cold,True,21,4.661837,9.12231,0.121611,0.00566,13.911418,863.98046875,0.0,2300.2687432726125,0.009233142972140387
text_token_masking,32,cold,True,22,4.852778,9.539862,0.12139,0.00544,14.51947,863.98046875,0.0,2203.937196054677,0.00881214287302399
text_token_masking,32,cold,True,23,4.605999,9.262827,0.122242,0.00555,13.996618000000002,863.98046875,0.0,2286.2665823986904,0.009214334363990148
text_token_masking,32,cold,True,24,4.780301,10.088101,0.124095,0.005701,14.998198,863.98046875,0.0,2133.5896485697813,0.008729653664193367
text_token_masking,32,cold,True,25,4.409598000000001,9.483786,0.122853,0.005751,14.021988,863.98046875,0.0,2282.130037481133,0.009256492154827073
text_token_masking,32,cold,True,26,4.535827,9.008394,0.118174,0.005531,13.667926,863.98046875,0.0,2341.2476772262303,0.009133415646422189
text_token_masking,32,cold,True,27,4.539935,9.144923,0.129165,0.006863,13.820886,863.98046875,0.0,2315.3363684498954,0.009940037375616174
text_token_masking,32,cold,True,28,4.572126000000001,9.608613,0.120759,0.00538,14.306878000000001,863.98046875,0.0,2236.6864385088065,0.008895093549073852
text_token_masking,32,cold,True,29,4.813173000000001,9.065072,0.151217,0.006813,14.036275,863.98046875,0.0,2279.807142564534,0.011386886454303118
