method,w_p,w_u,w_I,w_Delta,w_R,theta_1,theta_2,theta_3,theta_4
random_search,0.010095743150904413,0.006604576625755024,0.5088580138222747,0.027845641692978183,0.4465960247080876,0.18265305227089862,0.208891578361347,0.6379704922530905,0.8591110952720904
random_search,0.0004800519153880815,0.6672978030318574,0.006260397749387583,0.11697601960786606,0.20898572769550097,0.4162996297268243,0.4249673237931312,0.6017231475700241,0.6981820323642361
random_search,0.7290135015202929,0.04205008391390062,0.025035740629722955,0.042522168120613976,0.16137850581546948,0.39590193393974465,0.7118401999414686,0.7138379655336707,0.7812560454480457
random_search,0.06208606455399716,0.7542787936927159,0.09250847959468246,0.040162367436575384,0.05096429472202926,0.125734387962908,0.22045142023955744,0.22769010130656447,0.6860502021597094
random_search,0.7341094316307587,0.030090040554275745,0.14906915811827945,0.03904670851989817,0.04768466117678794,0.14858636192180333,0.7380936575036573,0.7785198916121897,0.8662138323316395
grid_search,0.06053695277343717,0.0036113662653963334,0.0285899814318939,0.22465499759861332,0.6826067019306592,0.2,0.4,0.6,0.8
random_search,0.7221903539572502,0.13728252349182893,0.037296283843752005,0.0970101251901011,0.006220713517067791,0.15763682932619955,0.47119757023757974,0.5199132077348113,0.7293555709291214
random_search,0.06478606028914878,0.03170154689833948,0.03541587067100026,0.12653655304958678,0.7415599690919246,0.3097675798280759,0.3153259094834525,0.7209441103949481,0.8686802366405556
random_search,0.74233600498744,0.05232775937097455,0.12685127727296364,0.030982231215632653,0.04750272715298925,0.17388363333119664,0.3156625195593895,0.41387686467063484,0.4983092817535293
grid_search,0.02481288806182223,0.019846798197129784,0.7208234460996066,0.07225161433016497,0.16226525331127634,0.2,0.4,0.6,0.8
random_search,0.008804617734386838,0.20326835447011884,0.06754812796296454,0.024452864757947963,0.6959260350745817,0.12472374539963374,0.17564493867678493,0.4447607946899472,0.8355005636142134
random_search,0.049123975717009875,0.3472132609164568,0.5896017024484589,0.0010850122968246775,0.012976048621249858,0.1546668774692464,0.20321211546416762,0.2067003743212983,0.6259722750664936
random_search,0.682486499533857,0.007960253723183463,0.15815127625015185,0.14852737794811002,0.0028745925446978277,0.30715001278676296,0.3094375341058093,0.5283159421497363,0.8362707362300094
random_search,0.5024763151958835,0.010824622092717806,0.0065380160440884575,0.45057785656008276,0.02958319010722746,0.15768809812170026,0.2882787465432046,0.49196583146972844,0.6555930584889693
random_search,0.022772919674420147,0.7241168179342813,0.07687159270559173,0.02300708161088438,0.15323158807482254,0.16144595523450042,0.3871941135033376,0.44588642321550215,0.5479028361233216
random_search,0.030017880171465203,0.013752452237715308,0.09608365072234905,0.13489310545517824,0.7252529114132922,0.13645524494960648,0.15939319466593332,0.48281998957792666,0.7697413808187744
grid_search,0.05,0.05,0.05,0.1,0.7499999999999999,0.2,0.4,0.6,0.8
grid_search,0.05,0.05,0.1,0.05,0.7499999999999999,0.2,0.4,0.6,0.8
grid_search,0.05,0.1,0.05,0.05,0.7499999999999999,0.2,0.4,0.6,0.8
grid_search,0.1,0.05,0.05,0.05,0.7499999999999999,0.2,0.4,0.6,0.8
random_search,0.0989010918990548,0.055611195726533134,0.7409863553801602,0.08652495358009428,0.017976403414157308,0.36242257416303814,0.7821668281463987,0.8482901924838961,0.8682457658875139
random_search,0.04867147348851505,0.019373668100222938,0.021763117255939678,0.22082615461783864,0.6893655865374837,0.24580826134966802,0.3588292498387743,0.8565873215057144,0.8906464505126421
random_search,0.023596173212155437,0.002939422691699138,0.057771879028571504,0.6560831915566009,0.2596093335109729,0.15405104248831092,0.4796821072903029,0.5051774581604233,0.6617042606516497
random_search,0.0424290592702177,0.09262777697638443,0.05360733074460096,0.7499683636281007,0.06136746938069629,0.2972579598778986,0.5262725377742149,0.7532601745069412,0.7973690381196504
random_search,0.055470287883734926,0.006657482124871579,0.003530174119157398,0.5775282055754142,0.3568138502968219,0.2103052425443093,0.23977763943716812,0.25224411803001834,0.4068045017992145
random_search,0.056746057914293366,0.040498608555784445,0.6984948141105974,0.19705603376449587,0.0072044856548288665,0.17288002593588947,0.40621760607005664,0.5270691332181091,0.7238327599288165
random_search,0.07165909519826895,0.018647844754758943,0.05137841297332756,0.12270256200615033,0.7356120850674942,0.37663895536557673,0.5395919252291799,0.7994426672530742,0.8765829419702282
random_search,0.06778050644553063,0.07944054213278787,0.011646339965517564,0.7353761891245192,0.10575642233164488,0.25444665884081896,0.2838160684341773,0.7473529463948191,0.7956195048394447
random_search,0.020710881188606853,0.12289914237257304,0.02909586199982376,0.7285955738288106,0.09869854061018574,0.18001384588123387,0.2428638232688916,0.5774735812168873,0.7118160212529203
random_search,0.12288926653130121,0.701383863753017,0.03430826222040292,0.0002906810274833694,0.14112792646779565,0.3015105419033062,0.4958434521187917,0.6257835524283053,0.7391351808706038
random_search,0.05157322746254665,0.30440629698578314,0.0037129725737346225,0.6227798028246496,0.017527700153285832,0.15460354827799908,0.2222659451030421,0.26414749745363836,0.8247791400174157
random_search,0.004127715112734263,0.6636731134981492,0.24178955411458408,0.018964045139888357,0.07144557213464407,0.22388481536901475,0.23650155111505294,0.5040398194819268,0.7998372435857813
random_search,0.07882055530537405,0.021043096617803434,0.061679876201599045,0.09733128678914027,0.7411251850860834,0.16723595419677223,0.38231476057225594,0.5131458536392801,0.7251402659128264
random_search,0.012836807081228597,0.01002558741447269,0.6011679605897012,0.040000199105078196,0.33596944580951926,0.4075309600981763,0.5918457434186499,0.7012640041600307,0.9079192608558319
random_search,0.7304973529797064,0.12495525194007319,0.01318445289752745,0.06074107268105821,0.07062186950163479,0.21998403205199818,0.617132186305816,0.6418251010327536,0.8775344161288406
random_search,0.058008664652392246,0.006418913708597353,0.17755043887890398,0.7053954827101614,0.052626500049945124,0.20346423599625146,0.2665176532373368,0.40403737017975067,0.8858084010662578
random_search,0.00016707290451534353,0.016948098588625133,0.30060420467520416,0.6171981849229033,0.06508243890875207,0.12433583985455836,0.17305025409677996,0.31598468719212985,0.37427202698731904
random_search,0.005822801883537122,0.09287600787037924,0.09296045429419525,0.08200224975432413,0.7263384861975644,0.4103028979783782,0.7994022551667943,0.8110902174195913,0.9022309435680662
random_search,0.0624749527455701,0.29713838874035575,0.01194077096624645,0.005407720442394481,0.6230381671054331,0.13252465895518878,0.610502562259611,0.6326097342405079,0.7144807837758681
random_search,0.10765920253691583,0.12872024762612908,0.7153498961223624,0.008370039063044043,0.039900614651548455,0.27041586789973204,0.47785128668632265,0.730759069714849,0.7584038799261975
grid_search,0.009277238545563941,0.7194237111390264,0.13454209745688253,0.05057900510856205,0.08617794774996526,0.2,0.4,0.6,0.8
random_search,0.5427569136650425,0.008958118473477519,0.036623507253163746,0.3998076930821435,0.011853767526172817,0.320321023322019,0.612840677369715,0.6945042370693446,0.7559608928751324
random_search,0.04534238240824797,0.6711602369061352,0.009294846270178623,0.23720980324807484,0.036992731167363326,0.14029252184630117,0.2433786245424004,0.5021728668536652,0.571764733414874
random_search,0.026088051311231476,0.2651078041944016,0.017401975150388896,0.6552329587599087,0.0361692105840693,0.20994370908033202,0.3846104197321126,0.5815775171188179,0.7014191628342591
random_search,0.12595042824924435,0.004149182420969319,0.09491666434247915,0.7154802435753588,0.05950348141194841,0.12810628875179988,0.3231038304870177,0.7344927887726074,0.8222428640018167
random_search,0.22034658665311302,0.02265804944682946,0.005261140071326015,0.07941527650929953,0.672318947319432,0.42745907144456685,0.5111681002223613,0.5803225066693908,0.6867361167867083
random_search,0.2104158186989743,0.6834862212587014,0.07293917501415557,0.015373463494495128,0.01778532153367364,0.19362947251883422,0.4858813307745532,0.624042021648961,0.6620760384562319
random_search,0.003747551445915078,0.7151939061863859,0.10224472730952497,0.12000602203147558,0.05880779302669866,0.4629588196267731,0.6846332266650019,0.7128367753986377,0.7227470515002484
random_search,0.04062409522852848,0.01239521252850174,0.2525570739652227,0.032228310457785306,0.6621953078199618,0.3114535805652553,0.43082277808380576,0.5501670068066165,0.7021970819504137
random_search,0.04407855766568311,0.7278537239993088,0.03586395402736722,0.1414260184236261,0.05077774588401473,0.14767934686201148,0.4713558661690403,0.7392671429477341,0.8850429023632386
random_search,0.09637278627718127,0.03914096705394635,0.7414181382400425,0.056458279221083166,0.06660982920774661,0.14174570679806803,0.6284482832081479,0.6880135040436988,0.8868122351803619
random_search,0.6669415293011706,0.012694837339606918,0.11542009469845825,0.20152638319509125,0.0034171554656731336,0.2431813432391019,0.3297382025202193,0.583146713048116,0.6988572510529703
grid_search,0.03612786244563146,0.2749765766641304,0.64614311120715,0.012778605707497132,0.029973843975591195,0.2,0.4,0.6,0.8
random_search,0.13192324078458084,0.03062770499810954,0.7297633537943276,0.05821842963078816,0.04946727079219393,0.23014600930902895,0.27772272432980527,0.2823288350719939,0.4149756893293691
random_search,0.7091017140037167,0.08033841891764991,0.1419363120460713,0.06526373180988337,0.00335982322267884,0.12224498161231627,0.2561591467145836,0.327175543035713,0.8790069166919001
random_search,0.0588568184599251,0.037646331912573286,0.14915862643517533,0.03253082248831939,0.7218074007040068,0.3463422874767722,0.469870654833877,0.7288040297911459,0.8744139545570826
random_search,0.10373428989868513,0.7039083490610918,0.013750661524585074,0.024805277419991882,0.1538014220956462,0.19932557647905147,0.27638920766560326,0.29127383146937613,0.6636216073671662
random_search,0.02483368591584837,0.09548327799439008,0.20315726655713773,0.6739922055223081,0.002533564010315709,0.18857642139108233,0.545461558144783,0.6287728073487464,0.7833368191378857
random_search,0.6980973945774979,0.14075915471868047,0.0316128416773359,0.005209156089227602,0.12432145293725827,0.4497620150630122,0.6000200354722276,0.6405533029990516,0.7398490417385418
random_search,0.018703427292783324,0.0054722840424002725,0.27282989017409953,0.06542792367533268,0.6375664748153842,0.20104120385905944,0.4594979812647435,0.7300363766086899,0.8492682358069986
random_search,0.03479462663146334,0.7237792327546179,0.1301108071019361,0.029141801669432206,0.08217353184255051,0.29632570020513715,0.5424259099916064,0.6581057990956998,0.8459610053070861
random_search,0.23746678157991033,0.048982621853098755,0.6646630719986962,0.04373848314094436,0.005149041427350319,0.39179828202101374,0.4695019457632517,0.7474510764938659,0.8418653374748324
random_search,0.018687842995725068,0.25711959293126085,0.6459914006064872,0.005388431843002145,0.07281273162352485,0.22850104909266278,0.27851269074559537,0.2910819803647994,0.5390257527228757
random_search,0.6994285578663183,0.17473453611534082,0.031138557112665596,0.014250173557151857,0.08044817534852343,0.21565205949797484,0.6471863583715184,0.6659879186388318,0.8819260176449505
random_search,0.04454119268467065,0.1221016921797125,0.722017068534197,0.09205255613431174,0.019287490467108214,0.16815858302553027,0.5780288253355261,0.7981806850767253,0.8443780503895129
random_search,0.024914029829620078,0.18988966465098292,0.022882894389015265,0.6957923669075577,0.06652104422282396,0.30429248772550654,0.8132464705800543,0.8629400895331036,0.8967270076607525
random_search,0.10459092193690557,0.033625536654259054,0.1527241941726959,0.7006124785216304,0.008446868714509087,0.14438472729971952,0.3432078427313011,0.4921345086694745,0.8849499320429078
random_search,0.022599027859322898,0.17670329141118904,0.6963571693966021,0.0867482997490569,0.017592211583829055,0.20420067625647648,0.3860599194020305,0.6111209681699302,0.7110941150429025
random_search,0.022255799624140704,0.6795746820352623,0.03380313127463662,0.22298908010876645,0.04137730695719401,0.4143853166600543,0.5535306330133661,0.6938395240532608,0.8375898856961124
random_search,0.00728776466061684,0.22549290637027777,0.005327732119963765,0.11389543738861317,0.6479961594605286,0.1976480422502364,0.5825118433499521,0.6486511305562983,0.7082785562098763
random_search,0.016999185929410843,0.3811585484759528,0.03546707128177736,0.01021105503293173,0.5561641392799274,0.3747262203761812,0.5048869138687169,0.5170418276131551,0.6274871363894561
random_search,0.036175558591318616,0.0012342634718457595,0.07838713989275459,0.6664287816366969,0.21777425640738396,0.39783666492885084,0.609459009910331,0.8002018152595344,0.918143575552678
random_search,0.7102347648583517,0.07760184942687652,0.07709182205715565,0.004929900253002739,0.13014166340461333,0.13684213077542534,0.30952266766902714,0.6800363128619552,0.8285998046492481
random_search,0.08830946176363083,0.7196559098938252,0.03527179932921676,0.026516238663724302,0.13024659034960273,0.2928995741164123,0.430698236816527,0.5619316427255568,0.5795505708337451
random_search,0.06189153275283063,0.7070890977501685,0.005769740864607737,0.0830341276779324,0.14221550095446067,0.503670292637236,0.505400048519011,0.6515960928595608,0.7591232095557977
random_search,0.1565012903056802,0.06298310324822563,0.00404789452015709,0.7005610350814052,0.07590667684453192,0.1702576469981804,0.1855634984946093,0.3470527622689576,0.7187082781586731
